cas,teplota_aht,vlhkost_aht,teplota_bmp,tlak,nadm_vyska
2026-01-16 11:22:07,19.6,45.3,19.8,982.3,1024.1,350.2
2026-01-16 11:32:07,20.0,44.9,20.1,982.2,1024.0,350.2
2026-01-16 11:42:07,20.2,44.4,20.3,982.3,1024.1,350.2
2026-01-16 11:52:07,20.2,44.2,20.4,982.2,1024.0,350.2
2026-01-16 12:02:07,20.3,44.1,20.5,982.2,1024.0,350.2
2026-01-16 12:12:08,19.1,45.4,19.4,982.3,1024.1,350.2
2026-01-16 12:14:34,20.3,44.1,20.5,982.0,1023.8,350.3
2026-01-16 12:59:00,18.7,47.0,19.0,982.1,1023.9,350.2
2026-01-16 13:09:00,18.3,48.3,18.5,982.0,1023.8,350.3
2026-01-16 13:12:25,19.2,48.7,19.4,982.0,1023.8,350.3
2026-01-16 13:24:13,19.9,45.3,20.1,981.9,1023.7,350.3
2026-01-16 13:34:14,20.0,43.7,20.2,981.9,1023.7,350.3
2026-01-16 13:44:14,20.0,43.3,20.2,981.9,1023.7,350.3
2026-01-16 13:54:14,20.0,43.0,20.2,981.9,1023.7,350.3
2026-01-16 14:04:14,19.9,42.8,20.1,981.7,1023.5,350.4
2026-01-16 14:14:14,19.9,42.7,20.1,981.9,1023.7,350.3
2026-01-16 14:24:15,19.8,42.5,20.0,981.9,1023.7,350.3
2026-01-16 14:34:15,19.7,42.5,20.0,981.9,1023.7,350.3
2026-01-16 14:44:15,19.7,42.6,19.9,981.9,1023.7,350.3
2026-01-16 14:54:15,19.6,43.2,19.9,982.0,1023.8,350.3
2026-01-16 15:04:15,19.5,42.8,19.8,981.9,1023.7,350.3
2026-01-16 15:14:15,20.2,43.2,20.4,981.9,1023.7,350.3
2026-01-16 15:24:16,20.6,41.5,20.8,981.8,1023.6,350.3
2026-01-16 15:34:16,20.7,40.9,20.8,981.9,1023.7,350.3
2026-01-16 15:40:03,20.0,40.6,19.5,981.2,1022.9,349.7
2026-01-16 16:03:37,20.2,42.4,20.4,982.0,1023.8,350.3
2026-01-16 18:14:17,18.8,48.5,19.0,984.3,1026.2,350.3
2026-01-17 09:58:02,18.8,47.4,19.0,984.4,1026.3,350.2
2026-01-17 10:08:02,19.0,47.4,19.2,984.4,1026.3,350.2
2026-01-17 10:18:02,20.3,42.0,22.4,977.9,1019.5,350.0
2026-01-17 10:28:02,19.9,44.5,21.9,978.0,1019.6,350.0
2026-01-17 10:38:03,18.4,47.7,20.6,978.2,1019.8,349.9
2026-01-17 10:48:03,17.9,49.1,20.2,978.2,1019.8,349.9
2026-01-17 10:58:03,19.0,49.5,21.2,978.1,1019.7,350.0
2026-01-17 11:08:03,19.2,45.9,21.3,978.2,1019.8,349.9
2026-01-17 11:18:03,19.2,45.4,21.4,978.1,1019.7,350.0
2026-01-17 11:28:03,19.2,45.0,21.4,978.0,1019.6,350.0
2026-01-17 11:38:04,19.1,43.5,21.2,978.1,1019.7,350.0
2026-01-17 11:48:04,18.9,43.4,21.1,978.1,1019.7,350.0
2026-01-17 11:58:04,18.8,43.4,21.0,978.1,1019.7,350.0
2026-01-17 12:08:04,18.8,43.6,20.9,978.2,1019.8,349.9
2026-01-17 12:18:04,18.7,43.8,20.9,978.2,1019.8,349.9
2026-01-17 12:28:05,18.7,43.8,20.8,978.1,1019.7,350.0
2026-01-17 12:38:05,18.6,43.9,20.8,978.2,1019.8,349.9
2026-01-17 12:48:05,18.6,44.1,20.8,978.1,1019.7,350.0
2026-01-17 12:58:05,18.5,44.5,20.6,978.1,1019.7,350.0
2026-01-17 13:08:05,18.4,44.9,20.5,978.1,1019.7,350.0
2026-01-17 13:18:05,18.4,45.7,20.6,978.2,1019.8,349.9
2026-01-17 13:28:06,18.3,45.5,20.4,978.3,1019.9,349.9
2026-01-17 13:38:06,18.2,45.5,20.3,978.1,1019.7,350.0
2026-01-17 13:48:06,18.1,45.7,20.2,978.2,1019.8,349.9
2026-01-17 13:58:06,18.0,45.8,20.1,978.3,1019.9,349.9
2026-01-17 14:08:06,17.9,46.0,20.1,978.3,1019.9,349.9
2026-01-17 14:18:07,17.9,46.0,20.0,978.2,1019.8,349.9
2026-01-17 14:28:07,17.7,46.1,19.9,978.2,1019.8,349.9
2026-01-17 14:38:07,17.7,46.3,19.9,978.2,1019.8,349.9
2026-01-17 14:48:07,17.6,46.4,19.8,978.4,1020.0,349.9
2026-01-17 14:58:07,17.5,46.7,19.7,978.4,1020.0,349.9
2026-01-17 15:08:07,17.5,46.8,19.7,978.5,1020.1,349.8
2026-01-17 15:18:08,17.4,47.0,19.6,978.5,1020.1,349.8
2026-01-17 15:28:08,17.4,47.2,19.5,978.6,1020.2,349.8
2026-01-17 15:38:08,17.3,47.4,19.5,978.6,1020.2,349.8
2026-01-17 15:48:08,17.3,47.5,19.4,978.6,1020.2,349.8
2026-01-17 15:58:08,17.2,47.7,19.4,978.6,1020.2,349.8
2026-01-17 16:08:09,17.2,47.7,19.4,978.6,1020.2,349.8
2026-01-17 16:18:09,17.1,47.9,19.3,978.8,1020.4,349.7
2026-01-17 16:28:09,17.1,48.0,19.3,978.7,1020.3,349.8
2026-01-17 16:38:09,17.0,48.1,19.2,978.7,1020.3,349.8
2026-01-17 16:48:09,17.0,48.2,19.2,978.9,1020.5,349.7
2026-01-17 16:58:09,17.0,48.2,19.1,979.0,1020.6,349.7
2026-01-17 17:08:10,16.9,48.3,19.1,979.0,1020.6,349.7
2026-01-17 17:18:10,16.9,48.3,19.0,979.0,1020.6,349.7
2026-01-17 17:28:10,16.8,48.5,19.0,979.0,1020.6,349.7
2026-01-17 17:38:10,16.9,49.6,19.1,979.2,1020.8,349.6
2026-01-17 17:48:10,16.8,49.1,19.0,979.2,1020.8,349.6
2026-01-17 17:58:11,16.8,49.0,18.9,979.2,1020.8,349.6
2026-01-17 18:08:11,16.8,49.8,19.0,979.4,1021.1,350.3
2026-01-17 18:18:11,17.2,51.6,19.4,979.5,1021.2,350.3
2026-01-17 18:28:11,17.3,50.2,19.4,979.5,1021.2,350.3
2026-01-17 18:38:11,17.2,50.6,19.3,979.6,1021.3,350.3
2026-01-17 18:48:11,17.1,50.9,19.3,979.6,1021.3,350.3
2026-01-17 18:58:12,17.1,51.9,19.2,979.8,1021.5,350.2
2026-01-17 19:08:12,17.0,52.2,19.2,979.9,1021.6,350.2
2026-01-17 19:18:12,17.1,52.6,19.2,979.9,1021.6,350.2
2026-01-17 19:28:12,17.0,53.1,19.2,979.8,1021.5,350.2
2026-01-17 19:38:12,17.1,53.7,19.2,979.9,1021.6,350.2
2026-01-17 19:48:12,17.1,53.7,19.2,980.1,1021.8,350.1
2026-01-17 19:58:13,17.2,54.5,19.3,980.1,1021.8,350.1
2026-01-17 20:08:13,17.1,53.1,19.2,980.3,1022.0,350.0
2026-01-17 20:18:13,17.0,52.7,19.2,980.3,1022.0,350.0
2026-01-17 20:28:13,16.9,52.2,19.1,980.4,1022.1,350.0
2026-01-17 20:38:13,16.8,51.9,19.0,980.5,1022.2,350.0
2026-01-17 20:48:14,16.8,51.7,18.9,980.4,1022.1,350.0
2026-01-17 20:58:14,16.8,51.6,18.9,980.5,1022.2,350.0
2026-01-17 21:08:14,16.7,51.3,18.8,980.7,1022.4,349.9
2026-01-17 21:18:14,16.7,51.4,18.8,980.8,1022.5,349.9
2026-01-17 21:28:14,16.7,51.7,18.9,980.8,1022.5,349.9
2026-01-17 21:30:34,15.2,55.4,15.6,990.7,1032.8,349.7
2026-01-18 09:56:05,15.0,55.9,15.4,990.6,1032.7,349.7
2026-01-18 10:06:05,14.9,55.1,15.3,990.5,1032.6,349.8
2026-01-18 10:16:05,14.8,54.6,15.2,990.5,1032.6,349.8
2026-01-18 10:26:05,14.8,54.2,15.3,990.5,1032.6,349.8
2026-01-18 10:36:05,14.8,54.1,15.3,990.5,1032.6,349.8
2026-01-18 10:46:05,14.9,53.8,15.3,990.6,1032.7,349.7
2026-01-18 10:56:06,14.9,53.9,15.3,990.5,1032.6,349.8
2026-01-18 11:06:06,14.9,53.7,15.3,990.5,1032.6,349.8
2026-01-18 11:16:06,14.9,53.7,15.3,990.7,1032.8,349.7
2026-01-18 11:26:06,15.0,53.5,15.4,990.6,1032.7,349.7
2026-01-18 11:36:06,15.0,53.5,15.4,990.4,1032.5,349.8
2026-01-18 11:46:07,15.0,53.5,15.4,990.4,1032.5,349.8
2026-01-18 11:56:07,15.1,53.5,15.5,990.3,1032.4,349.8
2026-01-18 12:06:07,15.1,53.4,15.5,990.1,1032.2,349.9
2026-01-18 12:16:07,15.1,53.3,15.5,989.9,1032.0,350.0
2026-01-18 12:26:07,15.2,53.3,15.6,989.7,1031.8,350.0
2026-01-18 12:36:07,15.2,53.2,15.6,989.7,1031.8,350.0
2026-01-18 12:46:08,15.3,53.1,15.7,989.5,1031.6,350.1
2026-01-18 12:56:08,15.4,53.1,15.8,989.4,1031.5,350.1
2026-01-18 13:06:08,15.4,52.9,15.8,989.5,1031.6,350.1
2026-01-18 13:16:08,15.4,52.8,15.8,989.4,1031.5,350.1
2026-01-18 13:26:08,15.5,52.7,15.9,989.4,1031.5,350.1
2026-01-18 13:36:09,17.8,48.5,18.3,989.1,1031.2,350.2
2026-01-18 13:46:09,18.4,46.2,19.0,989.1,1031.2,350.2
2026-01-18 13:56:09,16.9,53.0,17.3,989.1,1031.2,350.2
2026-01-18 14:06:09,16.8,56.7,17.2,989.1,1031.2,350.2
2026-01-18 14:16:09,16.8,57.2,17.2,989.0,1031.1,350.3
2026-01-18 14:26:09,16.7,56.5,17.2,989.1,1031.2,350.2
2026-01-18 14:36:10,16.8,56.7,17.2,989.0,1031.1,350.3
2026-01-18 14:46:10,16.8,55.9,17.2,989.1,1031.2,350.2
2026-01-18 14:56:10,16.7,54.4,17.2,989.1,1031.2,350.2
2026-01-18 15:06:10,16.7,53.6,17.1,989.1,1031.2,350.2
2026-01-18 15:16:10,16.7,53.1,17.1,989.2,1031.3,350.2
2026-01-18 15:26:11,16.7,52.8,17.1,989.2,1031.3,350.2
2026-01-18 15:36:11,16.6,52.5,17.0,989.2,1031.3,350.2
2026-01-18 15:46:11,16.5,52.9,16.9,989.2,1031.3,350.2
2026-01-18 15:56:11,16.3,51.2,16.7,989.2,1031.3,350.2
2026-01-18 16:06:11,16.2,51.2,16.6,989.2,1031.3,350.2
2026-01-18 16:16:11,16.1,51.6,16.6,989.2,1031.3,350.2
2026-01-18 16:26:12,16.1,51.7,16.5,989.2,1031.3,350.2
2026-01-18 16:36:12,15.9,51.6,16.3,989.2,1031.3,350.2
2026-01-18 16:46:12,15.9,51.5,16.3,989.1,1031.2,350.2
2026-01-18 16:56:12,15.8,51.6,16.2,989.0,1031.1,350.3
2026-01-18 17:06:12,15.7,51.6,16.2,989.0,1031.1,350.3
2026-01-18 17:16:13,15.6,51.7,16.0,989.0,1031.1,350.3
2026-01-18 17:26:13,15.6,51.7,16.0,989.1,1031.2,350.2
2026-01-18 17:36:13,15.3,48.2,15.7,989.1,1031.2,350.2
2026-01-18 17:46:13,15.3,48.4,15.7,989.2,1031.3,350.2
2026-01-18 17:56:13,15.3,49.3,15.7,989.0,1031.1,350.3
2026-01-18 18:06:13,15.2,49.8,15.6,989.0,1031.1,350.3
2026-01-18 18:16:14,15.1,50.2,15.6,988.9,1031.0,350.3
2026-01-18 18:26:14,15.1,50.5,15.6,989.0,1031.1,350.3
2026-01-18 18:36:14,15.1,50.7,15.5,989.1,1031.2,350.2
2026-01-18 18:46:14,15.1,51.0,15.5,989.1,1031.2,350.2
2026-01-18 18:56:14,15.0,51.1,15.5,989.3,1031.4,350.2
2026-01-18 19:06:15,15.0,51.3,15.5,989.2,1031.3,350.2
2026-01-18 19:16:15,15.0,51.4,15.4,989.2,1031.3,350.2
2026-01-18 19:26:15,15.0,51.6,15.4,989.2,1031.3,350.2
2026-01-18 19:36:15,15.0,51.7,15.4,989.2,1031.3,350.2
2026-01-18 19:46:15,15.0,52.0,15.4,989.3,1031.4,350.2
2026-01-18 19:56:15,15.0,52.0,15.4,989.2,1031.3,350.2
2026-01-18 20:06:16,15.0,52.0,15.4,989.3,1031.4,350.2
2026-01-18 20:16:16,14.9,52.1,15.4,989.3,1031.4,350.2
2026-01-18 20:26:16,15.1,54.4,15.5,989.4,1031.5,350.1
2026-01-18 20:36:16,15.3,56.1,15.7,989.3,1031.4,350.2
2026-01-18 20:46:16,15.8,57.7,16.2,989.5,1031.6,350.1
2026-01-18 20:46:46,16.5,50.7,16.9,990.0,1032.1,349.9
2026-01-19 09:21:16,16.9,51.0,17.3,989.9,1032.0,350.0
2026-01-19 09:31:16,17.2,49.9,17.6,990.0,1032.1,349.9
2026-01-19 09:41:16,17.5,48.0,17.9,990.1,1032.2,349.9
2026-01-19 09:51:16,17.7,47.3,18.1,990.0,1032.1,349.9
2026-01-19 10:01:16,17.9,47.5,18.3,990.1,1032.2,349.9
2026-01-19 10:11:17,17.7,38.8,18.1,990.1,1032.2,349.9
2026-01-19 10:16:41,19.0,45.2,19.4,990.1,1032.2,349.9
2026-01-19 10:55:21,19.3,44.4,19.6,990.2,1032.3,349.9
2026-01-19 11:05:21,19.6,44.9,20.0,990.1,1032.2,349.9
2026-01-19 11:15:21,19.8,43.1,20.1,990.1,1032.2,349.9
2026-01-19 11:25:21,20.0,43.7,20.4,990.0,1032.1,349.9
2026-01-19 11:26:47,20.1,43.6,20.5,990.1,1032.2,349.9
2026-01-19 11:37:06,20.4,43.0,20.8,990.0,1032.1,349.9
2026-01-19 11:47:06,20.7,42.2,21.1,990.1,1032.2,349.9
2026-01-19 11:57:06,20.9,42.2,21.3,990.0,1032.1,349.9
2026-01-19 13:44:43,21.9,39.5,22.2,989.0,1031.1,350.3
2026-01-19 13:45:20,21.9,40.0,22.2,989.0,1031.1,350.3
2026-01-19 13:45:57,21.9,40.5,22.2,989.0,1031.1,350.3
2026-01-19 13:46:33,21.8,39.8,22.2,989.0,1031.1,350.3
2026-01-19 13:46:46,21.8,39.8,22.1,989.0,1031.1,350.3
2026-01-19 13:47:23,21.8,39.8,22.2,989.0,1031.1,350.3
2026-01-19 13:47:59,21.8,39.6,22.2,989.0,1031.1,350.3
2026-01-19 13:48:36,21.8,39.9,22.2,988.9,1031.0,350.3
2026-01-19 13:49:13,21.8,40.3,22.2,989.0,1031.1,350.3
2026-01-19 13:49:50,21.9,40.9,22.2,989.0,1031.1,350.3
2026-01-19 13:50:26,21.8,39.9,22.1,989.0,1031.1,350.3
2026-01-19 13:51:03,21.8,39.8,22.1,989.0,1031.1,350.3
2026-01-19 13:51:40,21.8,39.7,22.1,989.0,1031.1,350.3
2026-01-19 13:52:03,21.8,39.7,22.1,989.1,1031.2,350.2
2026-01-19 13:52:40,21.8,39.7,22.1,988.9,1031.0,350.3
2026-01-19 13:53:17,21.8,40.0,22.2,988.9,1031.0,350.3
2026-01-19 13:53:54,21.8,39.8,22.1,988.9,1031.0,350.3
2026-01-19 13:54:30,21.8,39.7,22.1,989.0,1031.1,350.3
2026-01-19 13:55:07,21.8,40.5,22.2,989.0,1031.1,350.3
2026-01-19 13:55:44,21.8,40.0,22.1,989.0,1031.1,350.3
2026-01-19 13:56:21,21.8,39.6,22.2,988.9,1031.0,350.3
2026-01-19 13:56:57,21.8,39.7,22.2,989.0,1031.1,350.3
2026-01-19 13:57:34,21.8,39.6,22.1,989.0,1031.1,350.3
2026-01-19 13:58:11,21.8,39.7,22.1,988.9,1031.0,350.3
2026-01-19 13:58:48,21.8,39.6,22.1,989.0,1031.1,350.3
2026-01-19 13:59:25,21.8,39.6,22.2,989.0,1031.1,350.3
2026-01-19 14:00:01,21.8,39.7,22.2,988.9,1031.0,350.3
2026-01-19 14:00:38,21.8,39.6,22.2,989.0,1031.1,350.3
2026-01-19 14:01:15,21.8,40.1,22.2,988.9,1031.0,350.3
2026-01-19 14:01:52,21.9,40.2,22.2,988.8,1030.9,350.3
2026-01-19 14:02:29,21.9,40.2,22.2,988.9,1031.0,350.3
2026-01-19 14:02:36,21.9,40.1,22.2,988.8,1030.9,350.3
2026-01-19 14:03:13,21.9,39.9,22.2,988.9,1031.0,350.3
2026-01-19 14:03:49,21.9,39.7,22.2,988.9,1031.0,350.3
2026-01-19 14:04:26,21.9,39.8,22.2,988.9,1031.0,350.3
2026-01-19 14:05:03,21.9,39.8,22.3,988.9,1031.0,350.3
2026-01-19 14:05:40,21.9,39.9,22.2,988.7,1030.8,350.4
2026-01-19 14:09:40,22.0,40.2,22.3,988.8,1030.9,350.3
2026-01-19 14:09:48,22.0,40.2,22.3,988.8,1030.9,350.3
2026-01-19 14:10:25,22.0,40.1,22.3,988.9,1031.0,350.3
2026-01-19 14:11:02,22.0,40.0,22.3,988.8,1030.9,350.3
2026-01-19 14:11:38,22.0,40.0,22.3,988.8,1030.9,350.3
2026-01-19 14:12:15,22.0,39.9,22.4,988.9,1031.0,350.3
2026-01-19 14:12:52,22.1,40.6,22.4,988.9,1031.0,350.3
2026-01-19 16:33:23,22.940826416015625,39.2704963684082,23.280078125,989.5436805748146,1031.6
2026-01-19 16:33:59,22.94464111328125,39.41946029663086,23.2701171875,989.4983056666938,1031.6
2026-01-19 16:34:31,22.951316833496094,39.24074172973633,23.294921875,989.5082404088055,1031.6
2026-01-19 16:35:08,22.941017150878906,39.690208435058594,23.2826171875,989.4393705628343,1031.5
2026-01-19 16:35:45,22.93548583984375,39.62287902832031,23.2603515625,989.4296534507789,1031.5
2026-01-19 16:36:22,22.943115234375,39.495849609375,23.2875,989.391575256609,1031.5
2026-01-19 16:36:59,22.937393188476562,39.41783905029297,23.27265625,989.4311654550406,1031.5
2026-01-19 16:37:36,22.974395751953125,39.24837112426758,23.30234375,989.3997800609197,1031.5
2026-01-19 16:38:13,22.963905334472656,39.137840270996094,23.297265625,989.448985056614,1031.5
2026-01-19 16:38:49,22.968482971191406,39.10245895385742,23.280078125,989.3818457871487,1031.5
2026-01-19 16:39:26,22.974014282226562,39.06211853027344,23.297265625,989.350954797445,1031.4
2026-01-19 16:40:03,22.952651977539062,39.527130126953125,23.294921875,989.3600743410569,1031.4
2026-01-19 16:40:40,22.954559326171875,39.575958251953125,23.2603515625,989.3722384206106,1031.5
2026-01-19 16:41:16,23.000144958496094,39.79759216308594,23.3443359375,989.3766386847384,1031.5
2026-01-19 16:41:53,23.018264770507812,39.70317840576172,23.34921875,989.3369280889663,1031.4
2026-01-19 16:42:30,23.034286499023438,39.449501037597656,23.358984375,989.3481503321814,1031.4
2026-01-19 16:43:11,23.0133056640625,39.235687255859375,23.3443359375,989.3582057742179,1031.4
2026-01-19 16:45:06,22.997474670410156,39.02091979980469,23.31953125,989.4040583563864,1031.5
2026-01-19 16:54:29,23.04859161376953,39.07127380371094,23.428125,989.4103920103167,1031.5
2026-01-19 16:55:06,23.087501525878906,39.864253997802734,23.44296875,989.3576109497999,1031.4
2026-01-19 16:55:43,23.0712890625,38.75160217285156,23.3763671875,989.3756629401937,1031.5
2026-01-19 16:56:20,23.061370849609375,38.60483169555664,23.3837890625,989.3878258701001,1031.5
2026-01-19 16:56:57,23.099708557128906,39.55202102661133,23.3935546875,989.4109720307569,1031.5
2026-01-19 16:57:34,23.080825805664062,38.41123580932617,23.4109375,989.446631394389,1031.5
2026-01-19 16:58:11,23.070907592773438,38.28163146972656,23.373828125,989.474421308918,1031.6
2026-01-19 16:58:47,23.067665100097656,38.364505767822266,23.3837890625,989.4622713567392,1031.5
2026-01-19 16:59:24,23.065757751464844,38.313865661621094,23.3837890625,989.3839041182205,1031.5
2026-01-19 17:00:01,23.0743408203125,38.23423385620117,23.3986328125,989.4557754105258,1031.5
2026-01-19 17:00:38,23.085403442382812,38.09366226196289,23.403515625,989.399046171354,1031.5
2026-01-19 17:01:14,23.072052001953125,38.3580207824707,23.42578125,989.484146222963,1031.6
2026-01-19 17:01:51,23.059463500976562,38.23366165161133,23.34921875,989.4801987128599,1031.6
2026-01-19 17:02:28,23.09436798095703,38.612937927246094,23.4404296875,989.3875732005768,1031.5
2026-01-19 17:03:05,23.06537628173828,38.27714920043945,23.4083984375,989.4297308001898,1031.5
2026-01-19 17:03:42,23.046875,38.391971588134766,23.38125,989.459723098506,1031.5
2026-01-19 17:04:18,23.094749450683594,38.74988555908203,23.41328125,989.4209343399237,1031.5
2026-01-19 17:04:55,23.096084594726562,38.18778991699219,23.420703125,989.5186292221546,1031.6
2026-01-19 17:05:32,23.096275329589844,38.104820251464844,23.4232421875,989.4660819748386,1031.6
2026-01-19 17:06:09,23.108482360839844,38.1805419921875,23.4158203125,989.4102806279676,1031.5
2026-01-19 17:06:24,23.088836669921875,38.160037994384766,23.4701171875,989.4564382728214,1031.5
2026-01-19 17:09:06,23.1201171875,38.58957290649414,23.46015625,989.4706744779975,1031.6
2026-01-19 17:19:24,23.073577880859375,38.50698471069336,23.4009765625,989.431476196586,1031.5
2026-01-19 17:29:25,22.934532165527344,37.311649322509766,23.2900390625,989.463791731731,1031.5
2026-01-19 17:39:25,22.83458709716797,37.44783401489258,23.1814453125,989.504629527793,1031.6
2026-01-19 17:49:26,22.838783264160156,38.713836669921875,23.2158203125,989.5002593953441,1031.6
2026-01-19 17:59:26,22.86396026611328,39.385223388671875,23.2109375,989.5188931765958,1031.6
2026-01-19 18:09:26,22.953033447265625,39.673614501953125,23.3244140625,989.4716663389352,1031.6
2026-01-19 18:19:27,23.005104064941406,38.747215270996094,23.3466796875,989.4230408559746,1031.5
2026-01-19 18:29:27,23.121070861816406,39.34221267700195,23.450390625,989.4814270905928,1031.6
2026-01-19 18:39:27,23.130035400390625,39.733123779296875,23.482421875,989.3599640572564,1031.4
2026-01-19 18:49:28,23.07262420654297,38.33179473876953,23.3935546875,989.4428217781037,1031.5
2026-01-19 18:59:28,22.947311401367188,37.99295425415039,23.3294921875,989.4062620119835,1031.5
2026-01-19 19:09:28,22.767066955566406,38.07239532470703,23.0751953125,989.370357520273,1031.5
2026-01-19 19:19:29,22.534561157226562,38.875579833984375,22.88515625,989.417335466294,1031.5
2026-01-19 19:29:29,22.192764282226562,39.737892150878906,22.5396484375,989.3741498122673,1031.5
2026-01-19 19:39:30,21.908187866210938,40.586280822753906,22.2607421875,989.2587659398637,1031.3
2026-01-19 19:49:30,21.639442443847656,41.27912521362305,21.9794921875,989.2182504826565,1031.3
2026-01-19 19:59:30,21.38652801513672,41.70694351196289,21.791796875,989.2390039449449,1031.3
2026-01-19 20:09:31,21.18377685546875,42.136573791503906,21.55,989.2904241948589,1031.4
2026-01-19 20:19:31,20.982742309570312,42.578125,21.36484375,989.2341906775337,1031.3
2026-01-19 20:29:31,20.792770385742188,42.916297912597656,21.1427734375,989.2696925025259,1031.3
2026-01-19 20:39:32,20.642852783203125,43.218135833740234,20.997265625,989.2769132889032,1031.4
2026-01-19 20:49:32,20.44830322265625,43.62058639526367,20.841796875,989.2284464055535,1031.3
2026-01-19 20:59:32,20.320701599121094,43.78328323364258,20.703515625,989.4557282308052,1031.5
2026-01-19 21:09:33,20.180511474609375,44.18964385986328,20.550390625,989.5328926187832,1031.6
2026-01-19 21:19:33,20.052719116210938,44.48270797729492,20.40234375,989.4710905140679,1031.6
2026-01-19 21:29:34,19.90985870361328,44.7382926940918,20.2814453125,989.3943470283197,1031.5
2026-01-19 21:39:34,19.791221618652344,44.98291015625,20.1630859375,989.4370786531188,1031.5
2026-01-19 21:49:34,19.65503692626953,45.33424377441406,20.0099609375,989.3309770004212,1031.4
2026-01-19 21:59:35,19.542694091796875,45.416927337646484,19.913671875,989.2395867115729,1031.3
2026-01-19 22:09:35,19.420242309570312,45.57790756225586,19.8150390625,989.247063064165,1031.3
2026-01-19 22:19:35,19.32830810546875,45.72734832763672,19.70390625,989.3081002845199,1031.4
2026-01-19 22:29:36,19.77863311767578,43.819618225097656,20.207421875,989.3924261241388,1031.5
2026-01-19 22:39:36,18.590545654296875,35.247802734375,19.0771484375,989.3402665515858,1031.4
2026-01-19 22:49:36,18.453407287597656,40.74211120605469,18.9291015625,989.295885171837,1031.4
2026-01-19 22:59:37,18.479347229003906,42.36278533935547,18.9265625,989.0836757470918,1031.2
2026-01-19 23:09:37,18.474769592285156,43.26143264770508,18.8970703125,989.1353948852067,1031.2
2026-01-19 23:19:38,18.453598022460938,44.03696060180664,18.8748046875,988.9937674361179,1031.1
2026-01-19 23:29:38,18.434524536132812,44.49968338012695,18.8771484375,989.009658377407,1031.1
2026-01-19 23:39:38,18.413543701171875,44.97203826904297,18.855078125,988.7607172051748,1030.8
2026-01-19 23:49:39,18.396568298339844,45.27320861816406,18.815625,988.7691730326322,1030.8
2026-01-19 23:59:39,18.36528778076172,45.586490631103516,18.810546875,988.7951719497051,1030.9
2026-01-20 00:09:39,18.32447052001953,45.84150314331055,18.7685546875,988.8278210895131,1030.9
2026-01-20 00:19:40,18.292808532714844,46.07410430908203,18.7365234375,988.8167525920486,1030.9
2026-01-20 00:29:40,18.258094787597656,46.29220962524414,18.684765625,988.80337266577,1030.9
2026-01-20 00:39:40,18.220901489257812,46.47331237792969,18.6798828125,988.8824912359996,1030.9
2026-01-20 00:49:41,18.181991577148438,46.63810729980469,18.63046875,988.6544750889408,1030.7
2026-01-20 00:59:41,18.146133422851562,46.75006866455078,18.60078125,988.731846097337,1030.8
2026-01-20 01:09:42,18.082809448242188,46.8379020690918,18.5193359375,988.7361632224478,1030.8
2026-01-20 01:19:42,18.040847778320312,46.959686279296875,18.514453125,988.741412198015,1030.8
2026-01-20 01:29:42,17.995452880859375,47.104644775390625,18.423046875,988.7721336275006,1030.8
2026-01-20 01:39:43,17.947959899902344,47.363948822021484,18.3638671875,988.7517865111499,1030.8
2026-01-20 01:49:43,16.23363494873047,39.78443145751953,16.695703125,988.8438389110956,1030.9
2026-01-20 01:59:43,16.631507873535156,42.58708953857422,17.0806640625,988.9935416044824,1031.1
2026-01-20 02:09:44,16.828346252441406,43.5542106628418,17.2904296875,988.8321651833458,1030.9
2026-01-20 02:19:44,16.948318481445312,44.18792724609375,17.43359375,988.7115986676273,1030.8
2026-01-20 02:29:44,17.016220092773438,44.605255126953125,17.4681640625,988.71068031742,1030.8
2026-01-20 02:39:45,17.063140869140625,44.991302490234375,17.5025390625,988.6021579624768,1030.7
2026-01-20 02:49:45,17.09442138671875,45.31097412109375,17.5396484375,988.5633017675036,1030.6
2026-01-20 02:59:46,17.095375061035156,45.51982879638672,17.5544921875,988.4785357393735,1030.5
2026-01-20 03:09:46,17.07763671875,45.783424377441406,17.5296875,988.4730642310408,1030.5
2026-01-20 03:19:46,17.079925537109375,46.09975814819336,17.5173828125,988.3838095477927,1030.4
2026-01-20 03:29:47,17.04883575439453,46.2590217590332,17.534765625,988.4897733841281,1030.5
2026-01-20 03:39:47,17.03472137451172,46.439456939697266,17.505078125,988.4971582708223,1030.5
2026-01-20 03:49:47,16.99848175048828,46.69313430786133,17.4828125,988.437441365576,1030.5
2026-01-20 03:59:48,16.969680786132812,46.76637649536133,17.4310546875,988.3552444771076,1030.4
2026-01-20 04:09:48,16.951370239257812,46.89617156982422,17.4359375,988.3186512705154,1030.4
2026-01-20 04:19:48,16.939735412597656,46.97370529174805,17.4013671875,988.1886352491172,1030.2
2026-01-20 04:29:49,16.89167022705078,47.18790054321289,17.3990234375,988.2457767295494,1030.3
2026-01-20 04:39:49,16.866302490234375,47.24416732788086,17.3150390625,988.1940925282272,1030.2
2026-01-20 04:49:50,16.83025360107422,47.395992279052734,17.2681640625,988.1042065823847,1030.1
2026-01-20 04:59:50,15.735054016113281,40.33966064453125,16.231640625,988.0617239060197,1030.1
2026-01-20 05:09:50,16.061782836914062,44.33746337890625,16.5328125,987.918886688503,1029.9
2026-01-20 05:19:51,16.17450714111328,44.976043701171875,16.636328125,987.9079934182809,1029.9
